"Date","Project","Region","Island","Site","Latitude","Longitude","Survey_Method","Depth","Transect_Number","Transect_Distance","Transect_Segment","Transect_Length","Transect_Width","Survey_Area","Genus","Species","Colony_Length","Colony_Width","Size_Class","Disease_Type"
2010-07-27,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"C","","","10","1","","Pocillopora","Pocillopora_meandrina","30","","","Algal_overgrowth"
2011-02-12,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"A","","","10","1","","Porites","Porites_lobata","50","","","Growth_anomalies"
2010-07-27,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"D","","","10","1","","Porites","Porites_lobata","25","","","Discoloration"
2010-07-27,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"C","","","10","1","","Porites","Porites_lobata","20","","","Growth_anomalies"
2010-02-21,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"A","","","10","1","","Porites","Porites_lobata","10","","","Discoloration"
2011-07-03,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"A","","","10","1","","Porites","Porites_lobata","10","","","Trematodiasis"
2011-07-03,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"A","","","10","1","","Porites","Porites_lobata","20","","","Trematodiasis"
2010-02-21,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"C","","","10","1","","Porites","Porites_lobata","15","","","Pigmentation_response"
2011-07-13,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"A","","","10","1","","Porites","Porites_lobata","15","","","Growth_anomalies"
2010-02-21,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"B","","","10","1","","Porites","Porites_lobata","30","","","Growth_anomalies"
2011-02-12,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"B","","","10","1","","Porites","Porites_lobata","30","","","Algal_overgrowth"
2011-02-12,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"A","","","10","1","","Porites","Porites_lobata","30","","","Pigmentation_response"
2011-07-13,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"D","","","10","1","","Porites","Porites_lobata","25","","","Growth_anomalies"
2010-02-21,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"A","","","10","1","","Porites","Porites_lobata","25","","","Trematodiasis"
2011-02-12,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"D","","","10","1","","Porites","Porites_lobata","30","","","Pigmentation_response"
2010-07-27,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"B","","","10","1","","Porites","Porites_lobata","60","","","Pigmentation_response"
2010-07-27,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"C","","","10","1","","Porites","Porites_lobata","40","","","Growth_anomalies"
2010-07-27,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"C","","","10","1","","Pocillopora","Pocillopora_meandrina","","","","Healthy"
2011-07-13,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"A","","","10","1","","Porites","Porites_lobata","60","","","Discoloration"
2011-07-03,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"A","","","10","1","","Porites","Porites_lobata","25","","","Trematodiasis"
2010-07-27,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"B","","","10","1","","Pocillopora","Pocillopora_meandrina","20","","","Trematodiasis"
2010-07-27,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"D","","","10","1","","Porites","Porites_lobata","40","","","Discoloration"
2011-02-12,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"C","","","10","1","","Porites","Porites_lobata","20","","","Healthy"
2010-07-27,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"D","","","10","1","","Montipora","Montipora_capitata","","","","Healthy"
2010-07-27,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"B","","","10","1","","Porites","Porites_lobata","40","","","Discoloration"
2010-07-27,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"D","","","10","1","","Pavona","Pavona_varians","","","","Healthy"
2010-07-27,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"D","","","10","1","","Porites","Porites_lobata","40","","","Growth_anomalies"
2010-07-27,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"C","","","10","1","","Porites","Porites_lobata","25","","","Growth_anomalies"
2011-07-03,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"A","","","10","1","","Porites","Porites_lobata","30","","","Trematodiasis"
2011-02-12,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"D","","","10","1","","Porites","Porites_lobata","40","","","Trematodiasis"
2011-02-12,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"A","","","10","1","","Porites","Porites_lobata","60","","","Growth_anomalies"
2010-07-27,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"A","","","10","1","","Porites","Porites_lobata","40","","","Tissue_Loss"
2010-07-27,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"C","","","10","1","","Porites","Porites_lobata","40","","","Growth_anomalies"
2011-07-03,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"A","","","10","1","","Porites","Porites_lobata","40","","","Trematodiasis"
2011-02-12,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"C","","","10","1","","Porites","Porites_lobata","20","","","Growth_anomalies"
2010-07-27,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"C","","","10","1","","Porites","Porites_lobata","20","","","Growth_anomalies"
2010-07-27,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"D","","","10","1","","Porites","Porites_compressa","20","","","Healthy"
2010-02-21,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"B","","","10","1","","Pocillopora","Pocillopora_meandrina","","","","Healthy"
2011-07-13,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"A","","","10","1","","Porites","Porites_lobata","40","","","Growth_anomalies"
2010-07-27,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"D","","","10","1","","Porites","Porites_lobata","25","","","Trematodiasis"
2011-07-03,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"A","","","10","1","","Pocillopora","Pocillopora_meandrina","30","","","Algal_overgrowth"
2011-07-13,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"A","","","10","1","","Porites","Porites_lobata","40","","","Discoloration"
2011-07-13,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"A","","","10","1","","Porites","Porites_lobata","40","","","Discoloration"
2010-07-27,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"C","","","10","1","","Porites","Porites_lobata","25","","","Discoloration"
2011-07-13,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"A","","","10","1","","Porites","Porites_lobata","20","","","Discoloration"
2011-07-03,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"A","","","10","1","","Porites","Porites_lobata","20","","","Trematodiasis"
2010-07-27,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"B","","","10","1","","Porites","Porites_lobata","60","","","Healthy"
2011-07-13,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"A","","","10","1","","Porites","Porites_lobata","20","","","Growth_anomalies"
2010-07-27,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"D","","","10","1","","Porites","Porites_lobata","40","","","Growth_anomalies"
2011-07-03,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"A","","","10","1","","Porites","Porites_lobata","40","","","Trematodiasis"
2011-07-03,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"A","","","10","1","","Porites","Porites_lobata","25","","","Growth_anomalies"
2010-07-27,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"C","","","10","1","","Porites","Porites_lobata","40","","","Healthy"
2011-02-12,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"C","","","10","1","","Porites","Porites_lobata","15","","","Growth_anomalies"
2011-02-12,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"D","","","10","1","","Porites","Porites_lobata","10","","","Healthy"
2011-02-12,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"A","","","10","1","","Pocillopora","Pocillopora_meandrina","20","","","Healthy"
2011-02-12,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"C","","","10","1","","Porites","Porites_lobata","40","","","Tissue_Loss"
2011-07-13,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"C","","","10","1","","Porites","Porites_lobata","60","","","Algal_overgrowth"
2011-02-12,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"B","","","10","1","","Psammocora","Psammocora_stellata","","","","Healthy"
2010-02-21,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"D","","","10","1","","Porites","Porites_lobata","30","","","Tissue_Loss"
2011-07-13,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"C","","","10","1","","Porites","Porites_lobata","40","","","Algal_overgrowth"
2011-07-03,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"A","","","10","1","","Porites","Porites_lobata","25","","","Trematodiasis"
2011-02-12,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"B","","","10","1","","Porites","Porites_lobata","20","","","Trematodiasis"
2010-07-27,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"C","","","10","1","","Pavona","Pavona_varians","","","","Healthy"
2011-02-12,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"A","","","10","1","","Porites","Porites_lobata","40","","","Pigmentation_response"
2010-02-21,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"A","","","10","1","","Porites","Porites_lobata","45","","","Algal_overgrowth"
2010-07-27,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"B","","","10","1","","Porites","Porites_lobata","70","","","Discoloration"
2011-07-13,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"C","","","10","1","","Porites","Porites_lobata","10","","","Algal_overgrowth"
2011-02-12,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"B","","","10","1","","Porites","Porites_lobata","40","","","Trematodiasis"
2010-02-21,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"C","","","10","1","","Porites","Porites_lobata","35","","","Healthy"
2011-02-12,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"C","","","10","1","","Pocillopora","Pocillopora_meandrina","20","","","Healthy"
2011-02-12,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"A","","","10","1","","Porites","Porites_lobata","30","","","Algal_overgrowth"
2010-07-27,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"C","","","10","1","","Porites","Porites_lobata","20","","","Trematodiasis"
2011-02-12,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"A","","","10","1","","Porites","Porites_lobata","20","","","Algal_overgrowth"
2010-02-21,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"C","","","10","1","","Pocillopora","Pocillopora_meandrina","30","","","Healthy"
2011-07-03,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"A","","","10","1","","Porites","Porites_lobata","20","","","Trematodiasis"
2010-02-21,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"D","","","10","1","","Porites","Porites_lobata","20","","","Growth_anomalies"
2011-02-12,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"D","","","10","1","","Porites","Porites_lobata","30","","","Trematodiasis"
2011-07-03,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"A","","","10","1","","Porites","Porites_lobata","35","","","Trematodiasis"
2010-07-27,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"C","","","10","1","","Porites","Porites_lobata","40","","","Growth_anomalies"
2011-07-03,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"B","","","10","1","","Porites","Porites_lobata","","","","Healthy"
2010-02-21,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"A","","","10","1","","Porites","Porites_lobata","20","","","Trematodiasis"
2010-02-21,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"D","","","10","1","","Porites","Porites_lobata","50","","","Growth_anomalies"
2010-02-21,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"A","","","10","1","","Porites","Porites_lobata","35","","","Tissue_Loss"
2011-07-13,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"B","","","10","1","","Porites","Porites_lobata","30","","","Healthy"
2011-07-03,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"A","","","10","1","","Porites","Porites_lobata","30","","","Trematodiasis"
2011-07-13,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"C","","","10","1","","Porites","Porites_lobata","40","","","Algal_overgrowth"
2011-02-12,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"A","","","10","1","","Porites","Porites_lobata","50","","","Growth_anomalies"
2011-02-12,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"B","","","10","1","","Porites","Porites_lobata","40","","","Trematodiasis"
2010-02-21,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"C","","","10","1","","Porites","Porites_lobata","15","","","Pigmentation_response"
2011-02-12,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"A","","","10","1","","Porites","Porites_lobata","60","","","Pigmentation_response"
2011-02-12,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"A","","","10","1","","Porites","Porites_lobata","30","","","Trematodiasis"
2011-02-12,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"A","","","10","1","","Porites","Porites_lobata","10","","","Algal_overgrowth"
2010-02-21,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"A","","","10","1","","Porites","Porites_lobata","20","","","Algal_overgrowth"
2011-07-13,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"D","","","10","1","","Porites","Porites_lobata","20","","","Healthy"
2011-07-13,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"A","","","10","1","","Porites","Porites_lobata","40","","","Discoloration"
2011-07-03,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"D","","","10","1","","Porites","Porites_lobata","25","","","Trematodiasis"
2011-02-12,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"A","","","10","1","","Porites","Porites_lobata","70","","","Pigmentation_response"
2010-07-27,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"A","","","10","1","","Porites","Porites_lobata","40","","","Predation"
2011-07-13,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"B","","","10","1","","Porites","Porites_lobata","30","","","Healthy"
2010-02-21,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"A","","","10","1","","Pavona","Pavona_varians","","","","Healthy"
NA,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"A","","","10","1","","Pavona","Pavona_varians","","","","Healthy"
2011-02-12,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"D","","","10","1","","Porites","Porites_lobata","60","","","Pigmentation_response"
2011-07-03,"Couch","MHI","Hawaii","Maunalani",19.9523,155.8638,"Belt_transect",2.7,"A","","","10","1","","Porites","Porites_lobata","15","","","Growth_anomalies"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"D","","","10","1","","Porites","Porites_lobata","40","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"D","","","10","1","","Porites","Porites_compressa","40","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"D","","","10","1","","Porites","Porites_lobata","50","","","Growth_anomalies"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"D","","","10","1","","Porites","Porites_lobata","20","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"C","","","10","1","","Porites","Porites_compressa","50","","","Trematodiasis"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"C","","","10","1","","Porites","Porites_lobata","40","","","Trematodiasis"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"B","","","10","1","","Porites","Porites_lobata","60","","","Trematodiasis"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"A","","","10","1","","Porites","Porites_lobata","60","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"B","","","10","1","","Porites","Porites_lobata","20","","","Swollen_patches"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"D","","","10","1","","Porites","Porites_lobata","25","","","Growth_anomalies"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"C","","","10","1","","Porites","Porites_compressa","100","","","Tissue_Loss"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"B","","","10","1","","Porites","Porites_compressa","40","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"A","","","10","1","","Porites","Porites_lobata","40","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"D","","","10","1","","Porites","Porites_lobata","20","","","Growth_anomalies"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"D","","","10","1","","Porites","Porites_lobata","10","","","Growth_anomalies"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"C","","","10","1","","Montipora","Montipora_patula","","","","Healthy"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"D","","","10","1","","Porites","Porites_lobata","","","","Healthy"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"B","","","10","1","","Porites","Porites_compressa","60","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"C","","","10","1","","Porites","Porites_lobata","100","","","Tissue_Loss"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"C","","","10","1","","Porites","Porites_compressa","20","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"A","","","10","1","","Montipora","Montipora_capitata","","","","Healthy"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"A","","","10","1","","Porites","Porites_lobata","45","","","Predation"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"A","","","10","1","","Porites","Porites_lobata","30","","","Growth_anomalies"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"A","","","10","1","","Porites","Porites_compressa","","","","Healthy"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"C","","","10","1","","Montipora","Montipora_capitata","","","","Healthy"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"C","","","10","1","","Porites","Porites_compressa","20","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"B","","","10","1","","Porites","Porites_compressa","15","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"C","","","10","1","","Porites","Porites_compressa","40","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"B","","","10","1","","Porites","Porites_lobata","60","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"A","","","10","1","","Porites","Porites_compressa","40","","","Growth_anomalies"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"B","","","10","1","","Porites","Porites_compressa","100","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"C","","","10","1","","Porites","Porites_compressa","30","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"C","","","10","1","","Porites","Porites_compressa","20","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"D","","","10","1","","Porites","Porites_lobata","100","","","Growth_anomalies"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"B","","","10","1","","Porites","Porites_lobata","30","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"C","","","10","1","","Porites","Porites_compressa","40","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"D","","","10","1","","Porites","Porites_lobata","20","","","Growth_anomalies"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"D","","","10","1","","Porites","Porites_lobata","20","","","Growth_anomalies"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"D","","","10","1","","Porites","Porites_lobata","25","","","Growth_anomalies"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"D","","","10","1","","Porites","Porites_lobata","25","","","Growth_anomalies"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"B","","","10","1","","Porites","Porites_lobata","20","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"A","","","10","1","","Pocillopora","Pocillopora_damicornis","","","","Healthy"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"C","","","10","1","","Porites","Porites_lobata","40","","","Growth_anomalies"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"A","","","10","1","","Porites","Porites_compressa","40","","","Predation"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"D","","","10","1","","Porites","Porites_lobata","20","","","Growth_anomalies"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"C","","","10","1","","Porites","Porites_lobata","20","","","Growth_anomalies"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"A","","","10","1","","Porites","Porites_lobata","20","","","Predation"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"C","","","10","1","","Pocillopora","Pocillopora_meandrina","","","","Healthy"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"D","","","10","1","","Porites","Porites_compressa","100","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"D","","","10","1","","Porites","Porites_compressa","15","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"B","","","10","1","","Porites","Porites_compressa","100","","","Growth_anomalies"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"B","","","10","1","","Porites","Porites_compressa","60","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"B","","","10","1","","Porites","Porites_lobata","25","","","Growth_anomalies"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"B","","","10","1","","Pavona","Pavona_varians","","","","Healthy"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"A","","","10","1","","Porites","Porites_lobata","40","","","Predation"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"D","","","10","1","","Porites","Porites_lobata","40","","","Pigmentation_response"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"B","","","10","1","","Porites","Porites_compressa","","","","Healthy"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"C","","","10","1","","Porites","Porites_compressa","200","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"A","","","10","1","","Porites","Porites_lobata","40","","","Growth_anomalies"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"D","","","10","1","","Porites","Porites_lobata","20","","","Algal_overgrowth"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"C","","","10","1","","Porites","Porites_lobata","40","","","Tissue_Loss"
2011-02-13,"Couch","MHI","Hawaii","Puako",19.96,155.84,"Belt_transect",9.6,"A","","","10","1","","Porites","Porites_compressa","60","","","Pigmentation_response"
